,route_id,trip_headsign,stop_name
1862,14766,,MARTIN L KING JR DR @ WESTLAND BLVD NW
1863,14766,,MARTIN L KING JR DR @ 2600
1864,14766,,BOAT ROCK BLVD @ 6040
1865,14766,,BOAT ROCK BLVD @ FULTON IND BLVD
1866,14766,,BOAT ROCK RD @ FULTON INDUSTRIAL BLVD
1867,14766,,BOAT ROCK RD SW @ WESTCHASE LN
1868,14766,,BOAT ROCK RD SW @ 5760
1869,14766,,BOAT ROCK RD SW @ REYNOLDS RD SW
1870,14766,,BAKERS FERRY RD @ BOAT ROCK RD
1871,14766,,BAKERS FERRY RD @ S MONTE VISTA DR SW
1872,14766,,BAKERS FERRY RD SW @ FULTON INDUSTRIAL BLVD
1873,14766,,FULTON INDUSTRIAL BLVD @ BAKERS FERRY RD (W)
1874,14766,,FULTON INDUSTRIAL BLVD SW @ CASCADE RD SW
1875,14766,,FULTON INDUSTRIAL BLVD @ WESTPARK PL
1876,14766,,WENDELL DR @ FULTON INDUSTRIAL BLVD
1877,14766,,WENDELL DR @ INTERCHANGE DR
1878,14766,,WENDELL DR @ MARTIN L KING JR DR NW
1879,14766,,WENDELL DR @ 4050
1880,14766,,WENDELL DR SW@WENDELL CT SW
1881,14766,,WENDELL DR @ FULTON INDUSTRIAL BLVD
1882,14766,,WENDELL DR @ 4295
1883,14766,,WENDELL DR @ 4415
1884,14766,,WENDELL DR SW @ WENDELL CT SW
1885,14766,,WENDELL DR@4050
1886,14766,,WENDELL DR @ MARTIN L KING JR DR NW
1887,14746,,MARIETTA ST NW @ TED TURNER DR 
1888,14746,,MARIETTA ST @ CENTENNIAL OLYMPIC PARK DR
1889,14746,,MARIETTA ST @ PARK AVE WEST
1890,14746,,MARIETTA ST @ LATIMER ST
1891,14746,,MARIETTA ST @ SIMPSON ST
1892,14746,,MARIETTA ST NW@PARKER ST NW
1893,14746,,MARIETTA ST@615
1894,14746,,MARIETTA ST NW@WALLACE ST NW
1895,14746,,MARIETTA ST NW@MEANS ST NW
1896,14746,,MARIETTA ST NW @ BANKHEAD AVE
1897,14746,,MARIETTA ST NW@MCMILLAN ST NW
1898,14746,,MARIETTA ST NW @ NORTHSIDE DR NW
1899,14746,,MARIETTA ST NW @ HAMPTON ST
1900,14746,,MARIETTA ST @ HOWELL MILL RD
1901,14746,,W MARIETTA ST @ 8TH ST
1902,14746,,W MARIETTA ST @ 887
1903,14746,,W MARIETTA ST NW @ HERNDON ST
1904,14746,,W MARIETTA ST NW @ LONGLEY AVE NW
1905,14746,,MARIETTA ST NW @ MARIETTA BLVD NW
1906,14746,,PERRY BLVD NW @ JOHNSON RD NW
1907,14746,,PERRY BLVD@1600
1908,14746,,PERRY BLVD @ HABERSHAL DR
1909,14746,,PERRY BLVD @ W HIGHLANDS BLVD NW
1910,14746,,PERRY BLVD NW @ ODESSA DR
1911,14746,,PERRY BLVD NW @ MCCALLIE BLVD NW
1912,14746,,MCCALLIE BLVD NW @ ABNER PL NW
1913,14746,,AJAX DR NW @ 2223
1914,14746,,AJAX DR NW @ ADDISON PL NW
1915,14746,,AJAX DR NW @ ABNER TER NW
1916,14746,,ABNER TER NW @ MARY GEORGE AVE NW
1917,14746,,PERRY BLVD NW @ MARY GEORGE AVE NW
1918,14746,,PERRY BLVD NW @ 2210
1919,14746,,PERRY BLVD NW @ 2250
1920,14746,,PERRY BLVD NW @ 2245
1921,14746,,PERRY BLVD @ MOORE ST
1922,14746,,PEYTON RD@JAMES JACKSON PKWY
1923,14746,,PEYTONRD@2770
1931,14991,,MORELAND AVE @ WADE ST
1934,14991,,MORELAND AVE NE @ BOULEVARD DR NE
1937,14991,,MORELAND AVE NE @ WYLIE ST SE
1940,14991,,MORELAND AVE SE @ KIRKWOOD AVE SE
1943,14991,,MORELAND AVE SE @ MEMORIAL DR SE
1946,14991,,MORELAND AVE SE @ FAITH AVE SE
1949,14991,,MORELAND AVE SE @ SANDERS AVE SE
2007,14760,,JONESBORO RD SE @ MIDWAY ST SE
2009,14760,,JONESBORO RD SE @ MCWILLIAMS RD SE
2045,14991,,MORELAND AVE SE @ METROPOLITAN AVE SE
2047,14991,,MORELAND AVE SE @ MCPHERSON AVE SE
2049,14991,,MORELAND AVE SE @ MEMORIAL DR SE
2051,14991,,MORELAND AVE SE @ MERLIN AVE SE
2053,14991,,MORELAND AVE SE @ WYLIE ST SE
2055,14991,,MORELAND AVE SE @ HOSEA L WILLIAMS DR NE
2057,14991,,MORELAND AVE NE @ HARDEE ST NE
2086,14991,,RAINBOW WAY @ CANDLER RD
2087,14991,,INMAN PARK/REYNOLDSTOWN STATION - NORTH LOOP
2091,14991,,MORELAND AVE NE @ SEABOARD AVE
2092,14991,,GLENWOOD AVE SE @ BROWNWOOD AVE SE
2094,14991,,GLENWOOD AVE SE@FLAT SHOALS AVE SE
2096,14991,,FLAT SHOALS AVE SE @ MAY AVE SE
2097,14991,,FLAT SHOALS AVE SE @ NEWTON AVE SE
2098,14991,,FLAT SHOALS AVE SE @ MILTON PL SE
2099,14991,,FLAT SHOALS AVE SE @ EAST SIDE AVE
2100,14991,,FLAT SHOALS AVE SE @ CLOVERDALE DR SE
2101,14991,,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE
2102,14991,,FLAT SHOALS RD SE@MAYNARD TER SE
2103,14991,,FLAT SHOALS RD SE@WINFIELD AVE SE
2104,14991,,FLAT SHOALS RD SE@CLIFTON RD SE
2105,14991,,FLAT SHOALS RD SE@LEAH LN SE
2106,14991,,FLAT SHOALS RD SE@HILLBURN DR SE
2107,14991,,FLAT SHOALS RD SE@1909
2108,14991,,FLAT SHOALS RD SE@FAYETTEVILLE RD 
2109,14991,,FLAT SHOALS RD SE @ 2063
2110,14991,,FLAT SHOALS RD SE@KEYSTONE DR
2111,14991,,FLAT SHOALS RD@WOODCASTLE LN
2112,14991,,FLAT SHOALS RD@SHAWN WAYNE CT
2113,14991,,FLAT SHOALS RD SE @ 2ND AVE
2114,14991,,FLAT SHOALS RD @ COOK RD
2115,14991,,FLAT SHOALS RD@FLAT SHOALS TER
2116,14991,,FLAT SHOALS RD @ DORIS DR
2117,14991,,FLAT SHOALS RD @ ROCKDALE DR
2118,14991,,FLAT SHOALS RD @ LEAFWOOD TRL 
2119,14991,,FLAT SHOALS RD @ CLIFTON CHURCH RD SE
2120,14991,,WHITES MILL RD @ FLAT SHOALS RD
2121,14991,,WHITES MILL RD@NORMA CIR
2122,14991,,WHITES MILL RD @ MILLS BND
2123,14991,,WHITES MILL RD @ TREGONEY DR
2124,14991,,WHITES MILL RD@LLOYD RD
2125,14991,,LLOYD RD @ CAVALIER DR
2126,14991,,LLOYD RD @ CORNER STONE TRL
2127,14991,,LLOYD RD @ FLAT SHOALS RD
2128,14991,,FLAT SHOALS RD @ WILLIAMSBURG WAY
2129,14991,,FLAT SHOALS RD @ 3491
2130,14991,,FLAT SHOALS RD @ CANDLER RD
2131,14991,,CANDLER RD @ S RAINBOW DR
2133,14740,,CANDLER RD @ S RAINBOW DR
2134,14991,,CANDLER RD @ RAINBOW DR
2135,14740,,CANDLER RD @ RAINBOW DR
2137,14991,,CANDLER RD @ RAINBOW WAY
2138,14852,,CANDLER RD @ RAINBOW WAY
2141,14740,,CANDLER RD @ RAINBOW WAY
2142,14991,,FLAT SHOALS RD @ NORMA CIR
2143,14991,,FLAT SHOALS RD @ BATTLECREST DR
2144,14991,,FLAT SHOALS RD @ BATTLE FORREST DR
2145,14991,,BATTLE FORREST DR @ MANASSAS LN
2146,14991,,BULL RUN DR @ BATTLE FORREST DR
2147,14991,,BULL RUN DR @ LLOYD RD
2148,14991,,BULL RUN DR @ COHASSETT LN
2149,14991,,BULL RUN DR @ NORGATE LN
2151,14760,,HANK AARON DR @ ORMOND ST SE
2211,14760,,ALABAMA ST @ FORSYTH ST (FIVE POINTS STATION)
2214,14760,,MITCHELL ST @ PEACHTREE ST
2216,14760,,MITCHELL ST SW @ PRYOR ST SW
2219,14760,,MITCHELL ST SW @ CENTRAL AVE SW
2221,14760,,CAPITOL SQ SW @ CAPITOL PL SW
2223,14760,,CAPITOL AVE @ FULTON ST
2224,14760,,HANK AARON DR @ RALPH D ABERNATHY BLVD
2225,14760,,HANK AARON DR SW @ BILL LUCAS DR SW
2226,14760,,HANK AARON DR SW @ LITTLE ST SE
2227,14760,,HANK AARON DR@ATLANTA AVE SE
2228,14760,,HANK AARON DR@VANIRA AVE SE
2229,14760,,HANK AARON DR@964
2230,14760,,HANK AARON DR SW@HAYGOOD AVE SW
2231,14760,,WEYMAN AVE@HANK AARON DR
2232,14760,,WEYMAN AVE SW@RIDGE AVE SW
2233,14760,,RIDGE AVE SW@PULLIAM ST
2234,14760,,UNIVERSITY AVE SW @ PRYOR RD SW
2235,14760,,UNIVERSITY AVE SW@71
2236,14760,,MCDONOUGH BLVD SE@MARCY ST SE
2237,14760,,MCDONOUGH BLVD SE@JONESBORO RD SE
2238,14760,,JONESBORO RD SE@GAMMON AVE SE
2239,14760,,JONESBORO RD SE@MARTIN AVE SE
2240,14760,,JONESBORO RD SE@THIRKIELD AVE SE
2241,14760,,JONESBORO RD SE@BROWN AVE SE
2242,14760,,JONESBORO RD SE@MOURY AVE SE
2243,14760,,JONESBORO RD SE@MELDON AVE SE
2244,14760,,JONESBORO RD SE@LETHEA ST SE
2245,14760,,JONESBORO RD SE@WHATLEY ST SE
2246,14760,,JONESBORO RD SE @ CLAIRE DR SE
2247,14760,,JONESBORO RD SE @ BROWNS MILL RD
2248,14760,,BROWNS MILL RD SE@ADELLE ST SE
2249,14760,,BROWNS MILL RD SE@GREENDALE DR SE
2250,14760,,BROWNS MILL RD SE@2039
2251,14760,,BROWNS MILL RD@HARPER RD
2252,14760,,HARPER RD SE@BURROUGHS AVE SE
2253,14760,,JONESBORO RD SE @ HARPER RD SE
2254,14760,,JONESBORO RD SE @ CONSTITUTION RD SE
2255,14760,,JONESBORO RD SE@SPRINGSIDE DR SE
2256,14760,,JONESBORO RD SE@SPRINGSIDE DR 
2257,14760,,JONESBORO RD SE@2961
2258,14760,,HUTCHENS RD SE@JONESBORO RD SE
2259,14760,,HUTCHENS RD SE@565
2260,14760,,HUTCHENS RD SE@KING SMITH RD SE
2261,14760,,HUTCHENS RD SE@DONNEBROOK LN SE
2262,14760,,HUTCHENS RD@KATOMARICK DR
2263,14760,,HUTCHENS RD SE @ 860
2264,14760,,HUTCHENS RD SE @ 916
2265,14760,,HUTCHENS RD@860
2266,14760,,HUTCHENS RD@FORREST PARK RD  
2267,14760,,FORREST PARK RD SE@PINE FOREST DR
2268,14760,,FORREST PARK RD SE@EISENHOWER RD SE
2269,14760,,FORREST PARK RD SE@HENDON RD
2270,14760,,FORREST PARK RD SE@FOREST VALLEY DR
2271,14760,,FORREST PARK RD@CONLEY RD
2272,14760,,CONLEY RD SE@900
2273,14760,,CONLEY RD SE @ JONESBORO RD SE
2274,14760,,JONESBORO RD @ RUSKIN DR
2275,14760,,JONESBORO RD @ SCOTT RD
2276,14760,,JONESBORO RD @ 4161
2277,14760,,JONESBORO RD @ CONLEY RD
2278,14760,,JONESBORO RD @ COLLEGE ST
2279,14760,,JONESBORO RD @ ERNEST DR
2280,14760,,JONESBORO RD @ OLD JONESBORO RD
2281,14760,,JONESBORO RD @ GRACE DR
2282,14760,,JONESBORO RD @ FOREST AVE
2283,14760,,JONESBORO RD @ MARIE ST
2284,14760,,MAIN ST @ JONESBORO RD
2285,14760,,MAIN ST @ PHILLIPS DR
2286,14760,,MAIN ST @ COLLEGE ST
2341,14991,,CANDLER RD @ RAINBOW DR
2344,14991,,CANDLER RD @ S RAINBOW DR
2347,14991,,CANDLER RD @ FLAT SHOALS RD
2350,14991,,FLAT SHOALS RD @ 3424
2351,14991,,FLAT SHOALS RD @ NORGATE LN
2352,14991,,FLAT SHOALS RD @ LLOYD RD
2353,14991,,LLOYD RD @ WILLIAMSBURG DR
2354,14991,,LLOYD RD @ CAVALIER DR
2355,14991,,LLOYD RD @ HF SHEPHERD DR
2356,14991,,WHITES MILL RD @ HABITAT WAY
2357,14991,,WHITES MILL RD @ BRANDENBERRY DR
2358,14991,,WHITES MILL RD @ TERRATIM LN
2359,14991,,WHITES MILL RD @ FLAT SHOALS RD
2360,14991,,FLAT SHOALS RD @ CLIFTON CHURCH RD SE
2361,14991,,FLAT SHOALS RD @ LEAFWOOD TRL
2362,14991,,FLAT SHOALS RD @ ROCKDALE DR
2363,14991,,FLAT SHOALS RD @ DORIS DR
2364,14991,,FLAT SHOALS RD@REXFORD DR
2365,14991,,FLAT SHOALS RD @ COOK RD
2366,14991,,FLAT SHOALS RD @ 2ND AVE
2367,14991,,FLAT SHOALS RD@SHAWN WAYNE CT
2368,14991,,FLAT SHOALS RD SE@BRIGHTON BLVD SE
2369,14991,,FLAT SHOALS RD SE @ KEYSTONE DR
2370,14991,,FLAT SHOALS RD@2051
2371,14991,,FLAT SHOALS RD SE@FAYETTEVILLE RD
2372,14991,,FLAT SHOALS RD SE@1930
2373,14991,,FLAT SHOALS RD SE@HILLBURN DR SE
2374,14991,,FLAT SHOALS RD SE@LEAH LN SE
2375,14991,,FLAT SHOALS RD SE@ROCKLAND DR SE
2376,14991,,FLAT SHOALS RD SE@WINFIELD AVE SE
2377,14991,,FLAT SHOALS RD SE@FLAT SHOALS AVE S
2378,14991,,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE
2379,14991,,FLAT SHOALS AVE @ CLOVERDALE DR
2380,14991,,FLAT SHOALS AVE SE @ EAST SIDE AVE
2381,14991,,FLAT SHOALS AVE SE @ VAN EPPS AVE SE
2382,14991,,FLAT SHOALS AVE SE @ NEWTON AVE SE
2383,14991,,FLAT SHOALS AVE SE @ MAY AVE SE
2384,14991,,FLAT SHOALS AVE @ GLENWOOD AVE
2385,14991,,GLENWOOD AVE SE @ BROWNWOOD AVE
2387,14991,,NORGATE LN@BULL RUN DR
2388,14991,,BULL RUN DR@COHASSETT LN
2389,14991,,BULL RUN DR@LLOYD RD
2390,14991,,BULL RUN DR @ BATTLE FORREST DR
2391,14991,,BATTLE FORREST DR @ SHILOH DR
2392,14991,,BATTLE FORREST DR@FLAT SHOALS RD
2393,14991,,FLAT SHOALS RD@BATTLECREST DR
2394,14991,,FLAT SHOALS RD@NORMA CIR
2449,14760,,MARTIN L KING J DR @ COURTLAND ST
2451,14760,,MARTIN LUTHER KING J DR SW @ PRYOR ST
2454,14760,,MARTIN L KING JR DR @ PEACHTREE ST
2457,14852,,MARTIN L KING JR DR @ PEACHTREE ST
2459,14760,,JONESBORO RD @ METCALF RD
2460,14760,,JONESBORO RD @ MAIN ST
2461,14760,,JONESBORO RD @ BARTLETT RD
2462,14760,,JONESBORO RD @ WATTS RD
2463,14760,,JONESBORO RD @ GRACE DR
2464,14760,,JONESBORO RD @ OLD JONESBORO RD
2465,14760,,JONESBORO RD @ ERNEST DR
2466,14760,,JONESBORO RD @ THURMAN RD
2467,14760,,JONESBORO RD @ CONLEY RD
2468,14760,,JONESBORO RD @ 4161
2469,14760,,JONESBORO RD @ SCOTT RD
2470,14760,,JONESBORO RD @ RUSKIN DR
2471,14760,,JONESBORO RD SE @ CONLEY RD SE
2472,14760,,CONLEY RD SE @ 925
2473,14760,,FORREST PARK RD SE @ CONLEY RD SE
2474,14760,,FORREST PARK RD SE @ FOREST VALLEY DR SE
2475,14760,,FORREST PARK RD SE @ OAKSHIRE WAY SE
2476,14760,,FORREST PARK RD SE @ EISENHOWER RD SE
2477,14760,,FORREST PARK RD SE @ PINE FOREST DR SE
2478,14760,,HUTCHENS RD SE @ FORREST PARK RD SE
2479,14760,,HUTCHENS RD SE @ 916
2480,14760,,HUTCHENS RD SE @ 852
2481,14760,,HUTCHENS RD SE @ KATOMARICK DR SE
2482,14760,,HUTCHENS RD SE @ DONNEBROOK LN SE
2483,14760,,HUTCHENS RD SE @ KING SMITH RD SE
2484,14760,,HUTCHENS RD SE @ 560
2485,14760,,HUTCHENS RD SE @ JONESBORO RD SE
2486,14760,,JONESBORO RD SE @ 2980
2487,14760,,JONESBORO RD SE @ 2920
2488,14760,,JONESBORO RD SE @ SPRINGSIDE DR
2489,14760,,JONESBORO RD SE @ CLEVELAND AVE SE
2490,14760,,JONESBORO RD @ 2640
2491,14760,,JONESBORO RD SE @ 2520
2492,14760,,JONESBORO RD SE@MCWILLIAMS RD SE
2493,14760,,JONESBORO RD SE@MIDWAY ST SE
2494,14760,,JONESBORO RD SE@ 2267
2495,14760,,JONESBORO RD SE @ CONSTITUTION RD SE
2496,14760,,JONESBORO RD SE @ HARPER RD SE
2497,14760,,HARPER RD SE @ BURROUGHS AVE SE
2498,14760,,HARPER RD SE @ JERNIGAN DR SE
2499,14760,,HARPER RD SE @ BROWNS MILL RD SE
2500,14760,,BROWNS MILL RD SE @ 2045
2501,14760,,BROWNS MILL RD SE@MERRILYN DR SE
2502,14760,,BROWNS MILL RD SE@ADELLE ST SE
2503,14760,,BROWNS MILL RD SE@JONESBORO RD SE
2504,14760,,JONESBORO RD SE @ SAWTELL AVE SE
2505,14760,,JONESBORO RD@LAKEWOOD AVE
2506,14760,,JONESBORO RD SE@LETHEA ST SE
2507,14760,,JONESBORO RD SE @ MARGARET ST SE
2508,14760,,JONESBORO RD SE@MOURY AVE SE
2509,14760,,JONESBORO RD SE@MILLER REED AVE SE
2510,14760,,JONESBORO RD SE@HARRIETT ST SE
2511,14760,,JONESBORO RD SE@BISBEE AVE SE
2512,14760,,JONESBORO RD SE@MCDONOUGH BLVD SE
2513,14760,,MCDONOUGH BLVD SE@MARCY ST SE
2514,14760,,UNIVERSITY AVE SW@71
2515,14760,,PRYOR RD @ UNIVERSITY AVE
2517,14760,,PRYOR RD SW@RIDGE AVE SW
2519,14760,,RIDGE AVE SW @ PULLIAM ST SW
2520,14760,,WEYMAN AVE SW @ RIDGE AVE SW
2521,14760,,WEYMAN AVE SW@HANK AARON DR SW
2522,14760,,HANK AARON DR SW @ HAYGOOD AVE SW
2523,14760,,HANK AARON DR@955
2524,14760,,HANK AARON DR@VANIRA AVE SE
2525,14760,,HANK AARON DR@ATLANTA AVE SE
2526,14760,,HANK AARON DR@ORMOND ST SE
2527,14760,,HANK AARON DR SW@LITTLE ST SE
2528,14760,,HANK AARON DR @ BILL LUCAS DR SE
2529,14760,,HANK AARON DR SE @ GEORGIA AVE SE
2530,14760,,HANK AARON DR SE @ FULTON ST SE
2531,14760,,CAPITOL AVE @ MEMORIAL DR
2532,14795,,GOLDSMITH PARK & RIDE
2533,14795,,E PONCE DE LEON AVE @ RICHARDSON ST
2534,14795,,E PONCE DE LEON AVE @ JULIETTE RD
2535,14795,,E PONCE DE LEON AVE @ 5830
2536,14795,,E PONCE DE LEON AVE @ ROCK MTN BLVD
2537,14795,,E PONCE DE LEON AVE @ BEVERAGE DR
2538,14795,,E PONCE DE LEON AVE @ 5650
2539,14795,,E PONCE DE LEON AVE @STONE RIDGE DR
2540,14795,,E PONCE DE LEON AVE @ LITTON DR
2541,14795,,E PONCE DE LEON AVE @ MOUNTAIN INDUSTRIAL BLVD
2542,14795,,E PONCE DE LEON AVE @ KELTON DR
2543,14795,,E PONCE DE LEON AVE@ROADHAVEN DR
2544,14795,,E PONCE DE LEON AVE @ 5130
2545,14795,,E PONCE DE LEON AVE @ HAMBRICK RD
2546,14795,,E PONCE DE LEON AVE @ ORCHARD PARK DR
2547,14795,,E PONCE DE LEON AVE@RAYS RD
2548,14795,,E PONCE DE LEON AVE@IDLEWOOD RD
2549,14795,,E PONCE DE LEON AVE@4700
2550,14795,,E PONCE DE LEON AVE@COUNTRY ADDRESS
2551,14795,,E PONCE DE LEON AVE@4600
2552,14795,,E PONCE DE LEON AVE @ BROCKETT RD
2553,14795,,E PONCE DE LEON AVE @ CHURCH ST
2554,14795,,E PONCE DE LEON AVE@COBBLE MILL
2555,14795,,E PONCE DE LEON AVE@4366
2556,14795,,E PONCE DE LEON AVE@W SMITH ST
2557,14795,,E PONCE DE LEON AVE @ MONTREAL RD
2558,14795,,E PONCE DE LEON AVE @ N INDIAN CREEK DR
2559,14795,,E PONCE DE LEON AVE @ JOLLY AVE
2560,14795,,E PONCE DE LEON AVE @ PECAN ST
2561,14795,,E PONCE DE LEON AVE @ MELL AVE
2562,14795,,E PONCE DE LEON AVE@CREEKDALE DR
2563,14795,,E PONCE DE LEON AVE @ MILAM CIR
2564,14795,,E PONCE DE LEON AVE@VERDI WAY
2565,14795,,E PONCE DE LEON AVE @ GLENDALE RD
2566,14795,,E PONCE DE LEON AVE @ MURPHEY ST
2567,14795,,E PONCE DE LEON AVE@MILTON ST
2568,14795,,E PONCE DE LEON AVE@VALLEY BROOK RD
2569,14795,,E PONCE DE LEON AVE @ N DECATUR RD
2570,14795,,E PONCE DE LEON AVE @ EXCHANGE AVE
2571,14795,,E PONCE DE LEON AVE @ PALOMA DR
2572,14795,,E PONCE DE LEON AVE @ PATTERSON AVE
2573,14795,,E PONCE DE LEON AVE @ LAREDO DR
2574,14795,,E PONCE DE LEON AVE @ 2995
2575,14795,,E PONCE DE LEON AVE @ 2942
2576,14795,,E PONCE DE LEON AVE @ DEKALB INDUSTRIAL WAY
2577,14795,,E PONCE DE LEON AVE @ 2818
2578,14795,,E PONCE DE LEON AVE @ N ARCADIA AVE
2579,14795,,AVONDALE STATION - NORTH LOOP
2582,14793,,AVONDALE STATION - NORTH LOOP
2583,14795,,E PONCE DE LEON AVE @ GROVE PL
2584,14795,,E PONCE DE LEON AVE @ 2775
2585,14795,,E PONCE DE LEON AVE @ DEKALB INDUSTRIAL WAY
2586,14795,,E PONCE DE LEON AVE @ 2947
2587,14795,,E PONCE DE LEON AVE @ 2995
2588,14795,,E PONCE DE LEON AVE @ LAREDO DR
2589,14795,,E PONCE DE LEON AVE @ PATTERSON AVE
2590,14795,,E PONCE DE LEON AVE @ PALOMA DR
2591,14795,,E PONCE DE LEON AVE @ EXCHANGE AVE
2592,14795,,E PONCE DE LEON AVE @ N DECATUR RD
2593,14795,,E PONCE DE LEON AVE @ VALLEY BROOK RD
2594,14795,,E PONCE DE LEON AVE@MILTON ST
2595,14795,,E PONCE DE LEON AVE@NEEDHAM DR
2596,14795,,E PONCE DE LEON AVE@MCLENDON DR
2597,14795,,E PONCE DE LEON AVE@VERDI WAY
2598,14795,,E PONCE DE LEON AVE@MILAM CIR
2599,14795,,E PONCE DE LEON AVE@CREEKDALE DR
2600,14795,,E PONCE DE LEON AVE @ MELL AVE
2601,14795,,E PONCE DE LEON AVE @ PECAN ST
2602,14795,,E PONCE DE LEON AVE @ JOLLY AVE
2603,14795,,E PONCE DE LEON AVE @ N INDIAN CREEK DR
2604,14795,,E PONCE DE LEON AVE @ MARKET ST
2605,14795,,E PONCE DE LEON AVE @ MONTREAL RD
2606,14795,,E PONCE DE LEON AVE@SMITH ST
2607,14795,,E PONCE DE LEON AVE@4352
2608,14795,,E PONCE DE LEON AVE@COBBLE MILL LN
2609,14795,,E PONCE DE LEON AVE @ CHURCH ST
2610,14795,,E PONCE DE LEON AVE @ BROCKETT RD
2611,14795,,E PONCE DE LEON AVE@BROCKETT RD
2612,14795,,E PONCE DE LEON AVE@COUNTRY ADDRESS
2613,14795,,E PONCE DE LEON AVE @ 4700
2614,14795,,E PONCE DE LEON AVE@IDLEWOOD RD
2615,14795,,E PONCE DE LEON AVE@ERSKINE RD
2616,14795,,E PONCE DE LEON AVE @ RAYS RD
2617,14795,,E PONCE DE LEON AVE@SAGEWOOD CIR
2618,14795,,E PONCE DE LEON AVE @ ORCHARD PARK DR
2619,14795,,E PONCE DE LEON AVE@HAMBRICK RD
2620,14795,,E PONCE DE LEON AVE@KINGSGATE DR
2621,14795,,E PONCE DE LEON AVE @ 5130
2622,14795,,E PONCE DE LEON AVE@ROADHAVEN DR
2623,14795,,E PONCE DE LEON AVE@KELTON DR
2624,14795,,E PONCE DE LEON AVE @ N HAIRSTON RD
2625,14795,,E PONCE DE LEON AVE @ LITTON DR
2626,14795,,E PONCE DE LEON AVE @ STONE RIDGE DR
2627,14795,,E PONCE DE LEON AVE @ 5650
2628,14795,,E PONCE DE LEON AVE @ BEVERAGE DR
2629,14795,,E PONCE DE LEON AVE @ ROCK MOUNTAIN BLVD
2630,14795,,E PONCE DE LEON AVE @ JULIETTE RD
2633,14793,,GRTA - PANOLA PARK & RIDE
2638,14793,,MINOLA DR @ PANOLA RD
2641,14793,,FAIRINGTON RD @ WALMART DR
2644,14793,,N ARCADIA AVE @ E PONCE DE LEON AVE
2646,14793,,WINN WAY @ PINEHURST ST
2648,14793,,WINN WAY @ COALTER WAY
2650,14793,,WINN WAY @ 341
2652,14793,,WINN WAY @ 445
2654,14793,,WINN WAY @ 455
2656,14793,,WINN WAY @ IRVIN WAY
2658,14793,,WINN WAY @ BILL THRASHER DR
2660,14793,,WINN WAY @ RUFUS EVANS DR
2662,14793,,WINN WAY @ N DECATUR RD
2664,14793,,N DECATUR RD @ 2787
2666,14793,,N DECATUR RD @ DEKALB INDUSTRIAL WAY
2668,14793,,N DECATUR RD @ DEKALB INDUSTRIAL WAY
2670,14793,,N DECATUR RD @ JORDAN LN
2672,14793,,N DECATUR RD @ KENTUCKY ST
2674,14793,,N DECATUR RD @ FRANCES ST
2676,14793,,N DECATUR RD @ E PONCE DE LEON AVE
2678,14793,,N DECATUR RD @ CHURCH ST
2680,14793,,N DECATUR RD @ GIFFORD DR
2682,14793,,N DECATUR RD @ MCHENRY AVE
2684,14793,,N DECATUR RD @ GLENDALE RD
2686,14793,,N DECATUR RD @ CREEKVIEW CT
2688,14793,,N DECATUR RD @ NORTHERN AVE
2690,14793,,N DECATUR RD @ NORTHERN AVE
2692,14793,,N DECATUR RD @ 3711
2694,14793,,N DECATUR RD @ 3770
2696,14793,,N DECATUR RD @ 3799
2698,14793,,N DECATUR RD @ N INDIAN CREEK DR
2700,14793,,ROCKBRIDGE RD @ S INDIAN CREEK DR
2702,14793,,ROCKBRIDGE RD@SAFARI CIR
2704,14793,,ROCKBRIDGE RD@SUSAN CREEK DR
2706,14793,,ROCKBRIDGE RD @ KENRIDGE CIR
2708,14793,,ROCKBRIDGE RD@RAYS RD
2710,14793,,ROCKBRIDGE RD@HAMBRICK RD
2712,14793,,ROCKBRIDGE RD@ALLGOOD CIR
2714,14793,,ROCKBRIDGE RD@CLUB HOUSE DR
2716,14793,,ROCKBRIDGE RD@ROWLAND RD
2718,14793,,ROCKBRIDGE RD @ THOMAS JEFFERSON DR
2720,14793,,ROCKBRIDGE RD@HALWICK WAY
2722,14793,,ROCKBRIDGE RD @ S HAIRSTON RD
2724,14793,,ROCKBRIDGE RD@MAPLECLIFF DR
2726,14793,,ROCKBRIDGE RD@FOND DU LAC DR
2728,14793,,ROCKBRIDGE RD@BARBASHELA DR
2730,14793,,ROCKBRIDGE RD@SHELTON WOODS CT
2732,14793,,ROCKBRIDGE RD@EDDINGTON WAY
2734,14793,,ROCKBRIDGE RD@SAN MARCOS WAY
2736,14793,,ROCKBRIDGE RD @ ROCKBOROUGH DR
2738,14793,,ROCKBRIDGE RD@MARTIN RD
2740,14793,,ROCKBRIDGE RD@RIDGE AVE
2742,14793,,ROCKBRIDGE RD @ OROARKE DR
2744,14793,,ROCKBRIDGE RD@ORCHARD DR
2746,14793,,S STONE MOUNTAIN LITHONIA RD @ ROCKBRIDGE RD
2748,14793,,S STONE MOUNTAIN LITHONIA RD @ 490
2750,14793,,S STONE MOUNTAIN LITHONIA RD @ WELLS CIR
2752,14793,,S STONE MOUNTAIN LITHONIA RD @ WALKER RD
2754,14793,,S STONE MOUNTAIN LITHONIA RD @ SOUTHLAND DR
2756,14793,,S STONE MTN LITHONIA RD @ SHADOW ROCK DR
